run_id,work_order_id,plant_id,line_id,machine_id,product_id,feature_date,setup_minutes,speed_ratio,operator_experience_years,operator_fairness_group,product_complexity_score,supplier_quality_score,avg_temperature_24h,max_vibration_24h,line_utilization_rate,previous_defect_rate_7d,defect_rate,high_defect_risk,dominant_defect_code,split
RUN-000045,WO-000023,P02,L03,MCH-016,PRD-057,2025-08-02,25.26,0.9781,4.6,G2_mid,5.6,88.6,48.506,3.024,0.88,0.018,0.04,0,MISSING_PART,train
RUN-000046,WO-000023,P02,L03,MCH-013,PRD-057,2025-08-02,25.63,1.0481,1.0,G3_junior,5.6,88.6,47.56,3.026,0.633,0.0495,0.04,0,CONTAMINATION,train
RUN-000047,WO-000024,P02,L04,MCH-023,PRD-001,2025-08-02,18.97,0.9195,1.8,G3_junior,8.2,89.9,45.419,2.678,0.885,0.0727,0.05,0,MISSING_PART,train
RUN-000048,WO-000024,P02,L04,MCH-019,PRD-001,2025-08-02,23.15,0.9698,0.2,G3_junior,8.2,89.9,47.999,2.718,1.035,0.0812,0.0875,1,DIMENSION,train
RUN-000059,WO-000030,P02,L03,MCH-013,PRD-070,2025-08-03,22.73,0.9115,2.3,G3_junior,3.9,87.4,46.997,3.727,0.932,0.005,0.04,0,CONTAMINATION,train
RUN-000060,WO-000030,P02,L03,MCH-016,PRD-070,2025-08-03,21.79,1.0067,3.1,G2_mid,3.9,87.4,49.782,3.208,1.078,0.0081,0.016,0,SURFACE_DENT,train
RUN-000061,WO-000031,P02,L03,MCH-018,PRD-070,2025-08-03,24.8,0.8606,1.7,G3_junior,3.9,87.4,48.205,2.943,0.812,0,0.024,0,SOLDER_VOID,train
RUN-000062,WO-000031,P02,L03,MCH-016,PRD-070,2025-08-03,22.35,1.0263,0.2,G3_junior,3.9,87.4,49.782,3.208,0.895,0.0777,0.05,0,SOLDER_VOID,train
RUN-000063,WO-000032,P02,L04,MCH-023,PRD-031,2025-08-03,29.93,1.0569,3.0,G3_junior,7.0,95.9,46.09,3.188,0.94,0.0569,0.0625,1,SOLDER_VOID,train
RUN-000064,WO-000032,P02,L04,MCH-021,PRD-031,2025-08-03,30.82,1.1369,3.3,G2_mid,7.0,95.9,45.055,2.878,1.023,0.066,0.05,0,CONTAMINATION,train
RUN-000065,WO-000033,P02,L04,MCH-024,PRD-031,2025-08-03,30.52,0.9753,3.2,G2_mid,7.0,95.9,47.7,2.704,0.706,0.0267,0.056,1,SCRATCH,train
RUN-000066,WO-000033,P02,L04,MCH-019,PRD-031,2025-08-03,34.17,0.8269,0.5,G3_junior,7.0,95.9,49.673,2.944,0.987,0.0529,0.035,0,SCRATCH,train
RUN-000083,WO-000042,P02,L03,MCH-013,PRD-019,2025-08-04,19.62,1.141,1.4,G3_junior,7.2,71.7,51.888,3.337,0.992,0.0997,0.144,1,DIMENSION,train
RUN-000084,WO-000042,P02,L03,MCH-015,PRD-019,2025-08-04,16.16,0.9782,2.8,G3_junior,7.2,71.7,50.09,2.753,0.834,0.0767,0.115,1,SURFACE_DENT,train
RUN-000085,WO-000043,P02,L03,MCH-018,PRD-019,2025-08-04,35.39,0.9232,8.2,G1_senior,7.2,71.7,52.917,3.612,0.924,0.0711,0.1,1,DIMENSION,train
RUN-000086,WO-000043,P02,L03,MCH-013,PRD-019,2025-08-04,30.34,0.9484,2.8,G3_junior,7.2,71.7,51.888,3.337,1.033,0.0711,0.112,1,SOLDER_VOID,train
RUN-000087,WO-000044,P02,L03,MCH-017,PRD-015,2025-08-04,23.25,0.9515,6.1,G2_mid,8.8,92.1,53.937,3.388,0.638,0.0349,0.056,1,SURFACE_DENT,train
RUN-000088,WO-000044,P02,L03,MCH-015,PRD-015,2025-08-04,24.67,1.025,11.2,G1_senior,8.8,92.1,50.09,2.753,0.82,0.0817,0.05,1,MISSING_PART,train
RUN-000089,WO-000045,P02,L04,MCH-024,PRD-062,2025-08-04,31.74,0.9196,2.8,G3_junior,6.8,71.4,52.224,3.207,0.925,0.0819,0.136,1,DIMENSION,train
RUN-000090,WO-000045,P02,L04,MCH-022,PRD-062,2025-08-04,35.64,1.1361,18,G1_senior,6.8,71.4,52.687,2.896,1.093,0.1025,0.07,1,MISSING_PART,train
RUN-000091,WO-000046,P02,L04,MCH-022,PRD-062,2025-08-04,26.44,1.0753,1.6,G3_junior,6.8,71.4,52.687,2.896,1.084,0.0966,0.1,1,MISSING_PART,train
RUN-000092,WO-000046,P02,L04,MCH-024,PRD-062,2025-08-04,24.14,0.8206,3.3,G2_mid,6.8,71.4,52.224,3.207,1.083,0.0809,0.104,1,SURFACE_DENT,train
RUN-000093,WO-000047,P02,L04,MCH-023,PRD-062,2025-08-04,24.26,1.0773,1.0,G3_junior,6.8,71.4,50.154,2.843,0.693,0.086,0.1,1,SURFACE_DENT,train
RUN-000094,WO-000047,P02,L04,MCH-024,PRD-062,2025-08-04,30.78,0.9629,0.7,G3_junior,6.8,71.4,52.224,3.207,0.813,0.1321,0.112,1,SURFACE_DENT,train
RUN-000119,WO-000060,P02,L03,MCH-018,PRD-042,2025-08-05,10.54,0.9507,1.7,G3_junior,1.4,89.9,54.539,2.902,0.878,0.0194,0.0,0,NONE,train
RUN-000120,WO-000060,P02,L03,MCH-013,PRD-042,2025-08-05,13.13,1.1355,1.7,G3_junior,1.4,89.9,51.865,3.033,0.712,0.0092,0.0,0,NONE,train
RUN-000121,WO-000061,P02,L03,MCH-018,PRD-075,2025-08-05,33.0,0.9189,2.3,G3_junior,6.8,96.3,54.539,2.902,1.012,0.0243,0.04,0,SOLDER_VOID,train
RUN-000122,WO-000061,P02,L03,MCH-014,PRD-075,2025-08-05,30.65,1.134,2.3,G3_junior,6.8,96.3,52.427,3.322,1.049,0.0346,0.05,0,DIMENSION,train
RUN-000123,WO-000062,P02,L03,MCH-013,PRD-045,2025-08-05,20.18,0.841,0.5,G3_junior,2.5,97.0,51.865,3.033,0.621,0.0121,0.0,0,NONE,train
RUN-000124,WO-000062,P02,L03,MCH-017,PRD-045,2025-08-05,16.94,1.055,3.3,G2_mid,2.5,97.0,53.005,3.111,0.655,0.0619,0.02,0,SURFACE_DENT,train
RUN-000125,WO-000063,P02,L04,MCH-019,PRD-078,2025-08-05,20.54,1.1613,1.8,G3_junior,4.6,84.7,53.398,3.894,0.864,0.0543,0.06,1,MISSING_PART,train
RUN-000126,WO-000063,P02,L04,MCH-024,PRD-078,2025-08-05,23.23,0.9762,0.8,G3_junior,4.6,84.7,49.236,2.767,0.887,0.0685,0.048,0,NONE,train
RUN-000127,WO-000064,P02,L04,MCH-021,PRD-036,2025-08-05,24.15,1.0947,0.2,G3_junior,4.1,87.0,52.496,3.163,0.71,0.0517,0.0375,0,SURFACE_DENT,train
RUN-000128,WO-000064,P02,L04,MCH-022,PRD-036,2025-08-05,27.62,1.1003,9.4,G1_senior,4.1,87.0,51.823,3.182,1.019,0.0161,0.01,0,DIMENSION,train
RUN-000129,WO-000065,P02,L04,MCH-022,PRD-078,2025-08-05,24.28,1.1507,7.1,G2_mid,4.6,84.7,51.823,3.182,0.761,0.0215,0.02,0,SOLDER_VOID,train
RUN-000130,WO-000065,P02,L04,MCH-020,PRD-078,2025-08-05,26.34,0.8894,0.5,G3_junior,4.6,84.7,51.24,3.1,1.039,0.0992,0.06,1,SURFACE_DENT,train
RUN-000155,WO-000078,P02,L03,MCH-016,PRD-042,2025-08-06,13.14,1.1084,7.2,G2_mid,1.4,89.9,54.808,3.621,1.042,0,0.0,0,NONE,train
RUN-000156,WO-000078,P02,L03,MCH-014,PRD-042,2025-08-06,16.18,0.8567,0.4,G3_junior,1.4,89.9,53.243,3.271,0.949,0.007,0.016,0,SCRATCH,train
RUN-000157,WO-000079,P02,L03,MCH-018,PRD-042,2025-08-06,20.1,0.9901,15.7,G1_senior,1.4,89.9,55.077,3.75,0.655,0.0079,0.0125,0,CONTAMINATION,train
RUN-000158,WO-000079,P02,L03,MCH-016,PRD-042,2025-08-06,17.84,0.9532,0.2,G3_junior,1.4,89.9,54.808,3.621,0.705,0,0.03,0,DIMENSION,train
RUN-000159,WO-000080,P02,L03,MCH-013,PRD-042,2025-08-06,13.29,1.0276,0.2,G3_junior,1.4,89.9,50.187,2.848,0.947,0,0.0,0,NONE,train
RUN-000160,WO-000080,P02,L03,MCH-015,PRD-042,2025-08-06,16.76,1.0813,0.2,G3_junior,1.4,89.9,51.033,3.233,0.77,0,0.01,0,SCRATCH,train
RUN-000161,WO-000081,P02,L04,MCH-022,PRD-039,2025-08-06,23.84,0.9102,5.7,G2_mid,5.6,96.1,51.372,3.678,0.964,0.0076,0.04,0,SCRATCH,train
RUN-000162,WO-000081,P02,L04,MCH-019,PRD-039,2025-08-06,23.28,0.9036,7.0,G2_mid,5.6,96.1,53.081,3.323,1.084,0.0474,0.04,0,SCRATCH,train
RUN-000163,WO-000082,P02,L04,MCH-023,PRD-031,2025-08-06,37.91,0.9489,1.2,G3_junior,7.0,95.9,53.417,2.902,0.96,0.023,0.0625,1,CONTAMINATION,train
RUN-000164,WO-000082,P02,L04,MCH-021,PRD-031,2025-08-06,41.33,0.8871,3.4,G2_mid,7.0,95.9,49.725,5.347,1.089,0.0874,0.04,0,SOLDER_VOID,train
RUN-000165,WO-000083,P02,L04,MCH-021,PRD-039,2025-08-06,27.31,1.0537,0.4,G3_junior,5.6,96.1,49.725,5.347,0.972,0.0723,0.02,0,CONTAMINATION,train
RUN-000166,WO-000083,P02,L04,MCH-019,PRD-039,2025-08-06,24.54,0.9146,0.6,G3_junior,5.6,96.1,53.081,3.323,0.847,0,0.03,0,SURFACE_DENT,train
RUN-000191,WO-000096,P02,L03,MCH-015,PRD-075,2025-08-07,20.81,1.0384,4.8,G2_mid,6.8,96.3,52.585,2.714,1.033,0.0425,0.0375,0,SOLDER_VOID,train
RUN-000192,WO-000096,P02,L03,MCH-016,PRD-075,2025-08-07,18.68,1.0459,0,G0_unknown,6.8,96.3,55.276,3.723,0.998,0.0476,0.04,0,SCRATCH,train
RUN-000193,WO-000097,P02,L03,MCH-015,PRD-002,2025-08-07,22.88,1.1021,11.2,G1_senior,5.3,88.0,52.585,2.714,1.027,0.015,0.015,0,DIMENSION,train
RUN-000194,WO-000097,P02,L03,MCH-016,PRD-002,2025-08-07,24.09,1.0128,11.2,G1_senior,5.3,88.0,55.276,3.723,0.71,0,0.02,0,SURFACE_DENT,train
RUN-000195,WO-000098,P02,L03,MCH-018,PRD-070,2025-08-07,31.76,0.9216,0.6,G3_junior,3.9,87.4,54.509,3.111,0.96,0.0385,0.04,0,SOLDER_VOID,train
RUN-000196,WO-000098,P02,L03,MCH-015,PRD-070,2025-08-07,30.36,0.9972,0.5,G3_junior,3.9,87.4,52.585,2.714,0.754,0.0637,0.032,0,DIMENSION,train
RUN-000197,WO-000099,P02,L04,MCH-024,PRD-078,2025-08-07,24.51,0.8354,11.8,G1_senior,4.6,84.7,51.434,3.097,0.927,0.0571,0.024,0,SCRATCH,train
RUN-000198,WO-000099,P02,L04,MCH-021,PRD-078,2025-08-07,26.61,0.9869,0,G0_unknown,4.6,84.7,52.057,2.839,1.072,0.0457,0.02,0,SCRATCH,train
RUN-000199,WO-000100,P02,L04,MCH-023,PRD-059,2025-08-07,28.37,1.0445,0.6,G3_junior,5.9,88.6,49.921,2.96,0.698,0.0518,0.06,1,SCRATCH,train
RUN-000200,WO-000100,P02,L04,MCH-022,PRD-059,2025-08-07,33.13,0.9512,2.8,G3_junior,5.9,88.6,52.064,3.143,1.097,0.0436,0.048,0,SURFACE_DENT,train
RUN-000201,WO-000101,P02,L04,MCH-019,PRD-059,2025-08-07,37.2,0.8296,0,G0_unknown,5.9,88.6,55.505,3.279,0.833,0.0005,0.04,0,DIMENSION,train
RUN-000202,WO-000101,P02,L04,MCH-022,PRD-059,2025-08-07,39.59,0.8271,2.3,G3_junior,5.9,88.6,52.064,3.143,0.82,0.0508,0.064,1,SOLDER_VOID,train
RUN-000227,WO-000114,P02,L03,MCH-018,PRD-037,2025-08-08,19.25,1.0565,1.4,G3_junior,4.2,88.0,51.455,3.076,0.784,0.0524,0.05,0,SURFACE_DENT,train
RUN-000228,WO-000114,P02,L03,MCH-014,PRD-037,2025-08-08,22.36,1.1662,2.8,G3_junior,4.2,88.0,50.166,3.561,1.081,0,0.016,0,SOLDER_VOID,train
RUN-000229,WO-000115,P02,L03,MCH-015,PRD-037,2025-08-08,25.29,0.9555,0.2,G3_junior,4.2,88.0,51.399,3.081,0.645,0.0065,0.035,0,MISSING_PART,train
RUN-000230,WO-000115,P02,L03,MCH-016,PRD-037,2025-08-08,25.39,1.072,3.3,G2_mid,4.2,88.0,53.115,6.416,0.835,0.0205,0.03,0,DIMENSION,train
RUN-000231,WO-000116,P02,L03,MCH-014,PRD-037,2025-08-08,27.88,0.8629,0.6,G3_junior,4.2,88.0,50.166,3.561,0.878,0.0342,0.02,0,DIMENSION,train
RUN-000232,WO-000116,P02,L03,MCH-016,PRD-037,2025-08-08,24.39,0.9897,7.1,G2_mid,4.2,88.0,53.115,6.416,0.903,0.0169,0.03,0,SCRATCH,train
RUN-000233,WO-000117,P02,L04,MCH-023,PRD-067,2025-08-08,30.1,1.1773,3.3,G2_mid,4.5,71.0,50.973,2.792,1.047,0.1276,0.1,1,SOLDER_VOID,train
RUN-000234,WO-000117,P02,L04,MCH-021,PRD-067,2025-08-08,30.09,1.005,0.5,G3_junior,4.5,71.0,49.993,2.803,0.96,0.0912,0.06,1,DIMENSION,train
RUN-000235,WO-000118,P02,L04,MCH-019,PRD-067,2025-08-08,20.93,0.8227,0.2,G3_junior,4.5,71.0,53.501,3.6,0.756,0.0623,0.1,1,SOLDER_VOID,train
RUN-000236,WO-000118,P02,L04,MCH-023,PRD-067,2025-08-08,23.56,0.8283,2.8,G3_junior,4.5,71.0,50.973,2.792,1.013,0.0568,0.07,1,SOLDER_VOID,train
RUN-000237,WO-000119,P02,L04,MCH-024,PRD-067,2025-08-08,21.18,1.0831,2.0,G3_junior,4.5,71.0,51.549,2.736,0.977,0.0798,0.088,1,CONTAMINATION,train
RUN-000238,WO-000119,P02,L04,MCH-023,PRD-067,2025-08-08,22.98,0.922,1.8,G3_junior,4.5,71.0,50.973,2.792,0.87,0.0661,0.09,1,DIMENSION,train
RUN-000261,WO-000131,P02,L03,MCH-013,PRD-002,2025-08-09,20.72,1.1446,0.2,G3_junior,5.3,88.0,49.001,2.851,0.636,0.0619,0.06,1,CONTAMINATION,train
RUN-000262,WO-000131,P02,L03,MCH-018,PRD-002,2025-08-09,13.64,0.9631,7.0,G2_mid,5.3,88.0,47.83,3.12,1.054,0.0436,0.06,1,SCRATCH,train
RUN-000263,WO-000132,P02,L03,MCH-018,PRD-015,2025-08-09,20.3,0.9596,2.0,G3_junior,8.8,92.1,47.83,3.12,0.929,0.121,0.09,1,MISSING_PART,train
RUN-000264,WO-000132,P02,L03,MCH-017,PRD-015,2025-08-09,26.53,0.8419,4.6,G2_mid,8.8,92.1,51.084,3.225,0.848,0.0585,0.08,1,DIMENSION,train
RUN-000265,WO-000133,P02,L04,MCH-022,PRD-072,2025-08-09,20.98,1.0845,11.2,G1_senior,4.1,84.7,50.659,3.765,0.976,0.0354,0.04,0,SCRATCH,train
RUN-000266,WO-000133,P02,L04,MCH-020,PRD-072,2025-08-09,25.77,1.0158,11.2,G1_senior,4.1,84.7,45.683,2.568,0.791,0.0471,0.02,0,SOLDER_VOID,train
RUN-000267,WO-000134,P02,L04,MCH-023,PRD-005,2025-08-09,42.57,0.8856,2.3,G3_junior,5.2,85.8,48.013,3.29,1.005,0.0559,0.04,1,SCRATCH,train
RUN-000268,WO-000134,P02,L04,MCH-019,PRD-005,2025-08-09,37.54,1.1115,2.3,G3_junior,5.2,85.8,48.156,8.127,0.72,0.0578,0.05,0,CONTAMINATION,train
RUN-000279,WO-000140,P02,L03,MCH-014,PRD-045,2025-08-10,12.95,1.0913,3.1,G2_mid,2.5,97.0,48.318,4.085,1.082,0.037,0.0,0,NONE,train
RUN-000280,WO-000140,P02,L03,MCH-015,PRD-045,2025-08-10,8.95,1.0498,3.1,G2_mid,2.5,97.0,49.035,3.332,0.834,0,0.0,0,NONE,train
RUN-000281,WO-000141,P02,L03,MCH-014,PRD-045,2025-08-10,1.92,0.8947,11.2,G1_senior,2.5,97.0,48.318,4.085,1.056,0,0.0,0,NONE,train
RUN-000282,WO-000141,P02,L03,MCH-013,PRD-045,2025-08-10,5.54,0.8973,1.0,G3_junior,2.5,97.0,48.384,3.25,0.72,0.0116,0.0125,0,SURFACE_DENT,train
RUN-000283,WO-000142,P02,L04,MCH-024,PRD-003,2025-08-10,28.09,1.1414,3.0,G3_junior,4.8,95.9,49.404,2.774,0.977,0.0093,0.025,0,DIMENSION,train
RUN-000284,WO-000142,P02,L04,MCH-023,PRD-003,2025-08-10,29.13,0.9324,0.2,G3_junior,4.8,95.9,44.558,2.8,0.842,0.0104,0.035,0,NONE,train
RUN-000285,WO-000143,P02,L04,MCH-019,PRD-078,2025-08-10,21.49,0.9926,7.1,G2_mid,4.6,84.7,48.046,2.798,0.77,0.0289,0.03,0,DIMENSION,train
RUN-000286,WO-000143,P02,L04,MCH-022,PRD-078,2025-08-10,17.48,0.8935,0.4,G3_junior,4.6,84.7,45.655,2.768,0.942,0.0433,0.04,0,CONTAMINATION,train
RUN-000287,WO-000144,P02,L04,MCH-022,PRD-078,2025-08-10,25.05,1.145,0.2,G3_junior,4.6,84.7,45.655,2.768,1.052,0.0505,0.06,1,SCRATCH,train
RUN-000288,WO-000144,P02,L04,MCH-019,PRD-078,2025-08-10,30.58,0.9345,0.2,G3_junior,4.6,84.7,48.046,2.798,0.836,0.0361,0.05,0,SOLDER_VOID,train
RUN-000311,WO-000156,P02,L03,MCH-015,PRD-048,2025-08-11,14.58,0.9135,1.6,G3_junior,4.6,96.1,50.976,2.586,0.922,0.0023,0.0125,0,SURFACE_DENT,train
RUN-000312,WO-000156,P02,L03,MCH-017,PRD-048,2025-08-11,10.16,1.0974,0.5,G3_junior,4.6,96.1,54.243,3.306,0.938,0.0261,0.04,0,SURFACE_DENT,train
RUN-000313,WO-000157,P02,L03,MCH-015,PRD-048,2025-08-11,32.92,1.0343,4.8,G2_mid,4.6,96.1,50.976,2.586,0.621,0.0407,0.01,0,SCRATCH,train
RUN-000314,WO-000157,P02,L03,MCH-014,PRD-048,2025-08-11,31.6,0.9102,1.8,G3_junior,4.6,96.1,55.54,3.421,0.85,0.0537,0.024,0,CONTAMINATION,train
RUN-000315,WO-000158,P02,L03,MCH-015,PRD-023,2025-08-11,22.15,1.1763,2.2,G3_junior,5.0,85.8,50.976,2.586,0.932,0.0379,0.056,1,SOLDER_VOID,train
RUN-000316,WO-000158,P02,L03,MCH-016,PRD-023,2025-08-11,18.47,0.9567,7.2,G2_mid,5.0,85.8,53.202,3.167,1.056,0.0195,0.024,0,CONTAMINATION,train
RUN-000317,WO-000159,P02,L04,MCH-023,PRD-046,2025-08-11,19.64,1.0545,2.0,G3_junior,4.6,71.0,49.417,3.088,0.868,0.0839,0.075,1,DIMENSION,train
RUN-000318,WO-000159,P02,L04,MCH-022,PRD-046,2025-08-11,17.28,0.8446,5.8,G2_mid,4.6,71.0,53.383,3.351,1.011,0.0593,0.05,0,SURFACE_DENT,train
RUN-000319,WO-000160,P02,L04,MCH-023,PRD-040,2025-08-11,36.9,0.8874,11.2,G1_senior,8.4,82.7,49.417,3.088,1.031,0.0876,0.1,1,SCRATCH,train
RUN-000320,WO-000160,P02,L04,MCH-021,PRD-040,2025-08-11,31.68,0.9563,2.0,G3_junior,8.4,82.7,52.886,3.115,0.804,0.1098,0.09,1,SOLDER_VOID,train
RUN-000321,WO-000161,P02,L04,MCH-020,PRD-046,2025-08-11,25.56,0.8733,8.2,G1_senior,4.6,71.0,51.383,3.488,0.964,0.0945,0.075,1,SOLDER_VOID,train
RUN-000322,WO-000161,P02,L04,MCH-023,PRD-046,2025-08-11,23.02,0.9859,6.5,G2_mid,4.6,71.0,49.417,3.088,1.034,0.0581,0.06,1,DIMENSION,train
RUN-000347,WO-000174,P02,L03,MCH-014,PRD-050,2025-08-12,28.05,0.8732,1.0,G3_junior,5.5,88.6,53.792,3.166,0.754,0.039,0.04,1,SURFACE_DENT,train
RUN-000348,WO-000174,P02,L03,MCH-018,PRD-050,2025-08-12,30.29,0.9086,1.0,G3_junior,5.5,88.6,52.934,3.303,0.693,0.0931,0.04,0,SOLDER_VOID,train
RUN-000349,WO-000175,P02,L03,MCH-013,PRD-050,2025-08-12,27.12,0.8732,0.2,G3_junior,5.5,88.6,53.76,3.812,0.864,0.067,0.05,0,MISSING_PART,train
RUN-000350,WO-000175,P02,L03,MCH-016,PRD-050,2025-08-12,32.19,0.8569,1.2,G3_junior,5.5,88.6,54.674,3.2,0.937,0.0661,0.06,1,NONE,train
RUN-000351,WO-000176,P02,L03,MCH-016,PRD-040,2025-08-12,27.91,1.1533,1.6,G3_junior,8.4,82.7,54.674,3.2,0.792,0.0782,0.1,1,CONTAMINATION,train
RUN-000352,WO-000176,P02,L03,MCH-013,PRD-040,2025-08-12,28.7,0.9747,0.4,G3_junior,8.4,82.7,53.76,3.812,1.066,0.0764,0.11,1,SCRATCH,train
RUN-000353,WO-000177,P02,L04,MCH-020,PRD-036,2025-08-12,24.21,1.2163,2.8,G3_junior,4.1,87.0,50.743,3.052,0.71,0,0.016,0,MISSING_PART,train
RUN-000354,WO-000177,P02,L04,MCH-024,PRD-036,2025-08-12,22.46,1.1532,2.7,G3_junior,4.1,87.0,50.731,3.157,0.707,0.0643,0.02,0,SURFACE_DENT,train
RUN-000355,WO-000178,P02,L04,MCH-024,PRD-036,2025-08-12,26.28,1.1718,0.2,G3_junior,4.1,87.0,50.731,3.157,0.737,0.0933,0.064,1,CONTAMINATION,train
RUN-000356,WO-000178,P02,L04,MCH-020,PRD-036,2025-08-12,22.69,1.0905,1.7,G3_junior,4.1,87.0,50.743,3.052,0.749,0,0.04,0,DIMENSION,train
RUN-000357,WO-000179,P02,L04,MCH-022,PRD-067,2025-08-12,28.11,0.8384,2.8,G3_junior,4.5,71.0,50.818,3.112,0.984,0.1393,0.085,1,CONTAMINATION,train
RUN-000358,WO-000179,P02,L04,MCH-019,PRD-067,2025-08-12,26.61,0.8757,7.0,G2_mid,4.5,71.0,52.603,3.016,1.06,0.1294,0.06,1,DIMENSION,train
RUN-000383,WO-000192,P02,L03,MCH-017,PRD-075,2025-08-13,29.48,0.8535,2.9,G3_junior,6.8,96.3,50.24,3.041,0.858,0.1118,0.05,0,DIMENSION,train
RUN-000384,WO-000192,P02,L03,MCH-013,PRD-075,2025-08-13,33.36,1.0132,7.1,G2_mid,6.8,96.3,51.645,2.878,0.679,0.0312,0.04,0,SCRATCH,train
RUN-000385,WO-000193,P02,L03,MCH-017,PRD-037,2025-08-13,28.86,0.9389,1.0,G3_junior,4.2,88.0,50.24,3.041,0.825,0,0.02,0,DIMENSION,train
RUN-000386,WO-000193,P02,L03,MCH-013,PRD-037,2025-08-13,23.93,0.9395,1.3,G3_junior,4.2,88.0,51.645,2.878,0.716,0.0156,0.0375,0,MISSING_PART,train
RUN-000387,WO-000194,P02,L03,MCH-016,PRD-037,2025-08-13,28.44,0.8709,15.7,G1_senior,4.2,88.0,52.673,3.184,1.051,0,0.015,0,CONTAMINATION,train
RUN-000388,WO-000194,P02,L03,MCH-017,PRD-037,2025-08-13,27.19,1.1965,11.8,G1_senior,4.2,88.0,50.24,3.041,0.648,0.0309,0.025,0,SURFACE_DENT,train
RUN-000389,WO-000195,P02,L04,MCH-024,PRD-079,2025-08-13,18.57,1.171,1.6,G3_junior,3.3,71.4,50.724,3.021,1.065,0.072,0.064,1,SOLDER_VOID,train
RUN-000390,WO-000195,P02,L04,MCH-019,PRD-079,2025-08-13,21.81,0.8436,0.6,G3_junior,3.3,71.4,52.703,3.134,0.819,0.0482,0.04,0,CONTAMINATION,train
RUN-000391,WO-000196,P02,L04,MCH-021,PRD-006,2025-08-13,18.0,1.1739,2.3,G3_junior,7.3,92.1,51.589,2.835,0.934,0.0955,0.06,1,NONE,train
RUN-000392,WO-000196,P02,L04,MCH-023,PRD-006,2025-08-13,22.37,0.8496,11.2,G1_senior,7.3,92.1,49.429,2.66,0.926,0.0984,0.03,0,MISSING_PART,train
